rx	ry	rz	vx	vy	vz	time	mass	ax	ay	bx	by	cx	cy	rw	rn	flags	ui
  3.102311 	 -1.777953 	  3.000548 	2285.901611 	 -0.000000 	114661.585938 	  8.43 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.142105 	    1 	20915 	  128 	21173
 -0.796030 	  1.852280 	  3.003106 	-3200.969482 	 -0.000000 	125128.335938 	 10.51 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.534607 	    1 	21340 	  128 	21598
  3.333491 	 -5.766939 	  3.004273 	3469.366211 	 -0.000000 	114214.609375 	  7.91 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.739876 	    1 	22448 	  128 	22706
  3.077862 	 -2.375874 	  3.004001 	-1819.590332 	 -0.000000 	115873.960938 	  8.04 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.100349 	    1 	22845 	  128 	23103
  1.231364 	 -6.262359 	  3.004965 	-3611.744629 	 -0.000000 	124670.312500 	 28.47 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.340584 	    1 	24390 	  128 	24648
  3.214255 	 -2.051288 	  3.001007 	-2562.945068 	 -0.000000 	115703.070313 	  7.70 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.731049 	    1 	24883 	  128 	25141
  3.164285 	 -2.025663 	  3.001547 	-3254.184082 	 -0.000000 	115738.265625 	  7.73 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.389450 	    1 	24886 	  128 	25144
 -3.445746 	 -6.689445 	  3.004627 	-2166.442871 	 -0.000000 	123959.015625 	 31.12 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.998741 	    1 	26340 	  128 	26598
 -0.514751 	  1.903530 	  3.003855 	3267.007324 	 -0.000000 	138477.781250 	 28.55 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.351486 	    1 	27346 	  128 	27604
 -3.073409 	 -6.475902 	  3.000317 	-4313.389160 	 -0.000000 	125479.218750 	 25.86 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.031212 	    1 	28365 	  128 	28623
  3.214705 	 -2.051288 	  3.004406 	-560.304932 	 -0.000000 	115370.968750 	  7.84 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.721741 	    1 	32883 	  128 	33141
 -0.388143 	  1.322693 	  3.000287 	3791.431152 	 -0.000000 	123707.570313 	 10.39 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.755470 	    1 	33278 	  128 	33536
  3.040356 	  1.459360 	  3.002563 	-2284.618652 	 -0.000000 	115683.742188 	  7.98 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.868622 	    1 	35294 	  128 	35552
  2.415337 	 -6.527153 	  3.000602 	389.660126 	 -0.000000 	126722.695313 	 24.30 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.176178 	    1 	36359 	  128 	36617
 -2.246020 	  6.405019 	  3.000702 	996.201660 	 -0.000000 	109070.445313 	 23.36 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.523300 	    1 	37873 	  128 	38131
  3.048596 	 -2.119622 	  3.004340 	-870.362366 	 -0.000000 	115355.789063 	  8.07 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.567711 	    1 	38875 	  128 	39133
  3.186249 	 -1.914621 	  3.001097 	153.520996 	 -0.000000 	115335.937500 	  7.96 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.076263 	    1 	38899 	  128 	39157
  1.806411 	  2.262283 	  3.004524 	-2763.951416 	 -0.000000 	125852.039063 	 23.34 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.741875 	    1 	39388 	  128 	39646
  3.315898 	 -5.647355 	  3.001182 	3976.061035 	 -0.000000 	114512.679688 	  8.01 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.988602 	    1 	40462 	  128 	40720
  3.153860 	 -2.068372 	  3.000122 	-2213.872559 	 -0.000000 	115616.992188 	  7.85 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.903015 	    1 	40881 	  128 	41139
 -0.465187 	  1.476444 	  3.000467 	-1877.476196 	 -0.000000 	124844.390625 	 10.18 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.138420 	    1 	41296 	  128 	41554
  2.536766 	 -6.518611 	  3.006153 	3168.405029 	 -0.000000 	127381.398438 	 24.10 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.424843 	    1 	42360 	  128 	42618
 -2.804756 	 -6.544236 	  3.002514 	1758.885742 	 -0.000000 	107887.015625 	 14.09 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.934013 	    1 	44357 	  128 	44615
  3.251381 	 -2.059830 	  3.001104 	3872.608398 	 -0.000000 	114634.664063 	  8.10 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.934837 	    1 	44882 	  128 	45140
  3.219284 	 -2.375874 	  3.002222 	-813.881714 	 -0.000000 	115557.468750 	  7.98 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.596466 	    1 	46845 	  128 	47103
  3.272746 	 -2.290457 	  3.001922 	-521.992188 	 -0.000000 	115440.375000 	  7.84 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.740921 	    1 	46855 	  128 	47113
  3.025330 	 -2.102539 	  3.004132 	-1009.765869 	 -0.000000 	115523.984375 	  8.11 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.499207 	    1 	46877 	  128 	47135
  3.394800 	 -1.982955 	  3.000855 	3904.869873 	 -0.000000 	114779.078125 	  7.91 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.948494 	    1 	46891 	  128 	47149
  2.963300 	 -2.281915 	  3.003622 	-3941.991211 	 -0.000000 	115849.234375 	  8.06 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.051155 	    1 	48856 	  128 	49114
  3.356552 	 -2.281915 	  3.002621 	3562.866943 	 -0.000000 	114534.117188 	  7.99 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.781754 	    1 	50856 	  128 	51114
 -3.000826 	 -2.145247 	  0.018478 	375.480927 	 -0.000000 	73360.093750 	 10.02 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.293259 	    1 	50872 	  128 	51130
  3.557196 	 -1.974413 	  3.000964 	2893.436035 	 -0.000000 	114808.109375 	  7.64 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.443680 	    1 	50892 	  128 	51150
  3.352526 	 -2.196498 	  3.002425 	2095.851563 	 -0.000000 	114952.117188 	  7.88 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.044525 	    1 	54866 	  128 	55124
  3.122167 	 -2.008580 	  3.002066 	-979.378296 	 -0.000000 	115328.593750 	  8.02 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.513451 	    1 	54888 	  128 	55146
 -3.114484 	 -6.697987 	  3.002865 	1384.118774 	 -0.000000 	124316.851563 	 26.35 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.637894 	    1 	56339 	  128 	56597
  1.919324 	 -6.305068 	  3.003606 	-133.463974 	 -0.000000 	133693.328125 	 23.79 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.942802 	    1 	56385 	  128 	56643
 -0.845850 	 -5.561938 	  3.006045 	-3735.802002 	 -0.000000 	123842.007813 	 10.74 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.272148 	    1 	56472 	  128 	56730
  3.364684 	  1.664362 	  3.003896 	1767.649658 	 -0.000000 	115360.273438 	  7.84 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.877869 	    1 	57318 	  128 	57576
 -0.590760 	 -6.014649 	  3.002414 	2973.917969 	 -0.000000 	122991.539063 	 10.72 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.385132 	    1 	58419 	  128 	58677
  3.072723 	 -5.672980 	  3.000060 	-2702.728516 	 -0.000000 	115918.945313 	  7.97 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.664352 	    1 	58459 	  128 	58717
  3.111991 	 -5.895065 	  3.002924 	-3371.257324 	 -0.000000 	115921.640625 	  7.91 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.334183 	    1 	60433 	  128 	60691
  2.857455 	 -2.384416 	  3.000052 	-3148.302734 	 -0.000000 	115705.562500 	  8.40 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.441391 	    1 	60844 	  128 	61102
  3.291993 	 -2.222123 	  3.004523 	557.117310 	 -0.000000 	115373.429688 	  7.89 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.276672 	    1 	60863 	  128 	61121
 -2.959442 	 -6.646736 	  3.003988 	-3979.302490 	 -0.000000 	127446.203125 	 25.97 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.211609 	    1 	62345 	  128 	62603
 -0.620058 	 -5.553396 	  3.000139 	-2047.694458 	 -0.000000 	124280.335938 	 10.51 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.056053 	    1 	62473 	  128 	62731
  3.291146 	 -2.196498 	  3.000477 	 53.059361 	 -0.000000 	115235.070313 	  7.87 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.026382 	    1 	62866 	  128 	63124
 -0.702655 	 -1.777953 	  3.001853 	130.333038 	 -0.000000 	125155.906250 	 10.50 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.059669 	    1 	62915 	  128 	63173
  2.592701 	  2.245199 	  3.004835 	-1215.239746 	 -0.000000 	130317.210938 	 24.14 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.465721 	    1 	63386 	  128 	63644
 -1.026333 	 -2.136706 	  3.000176 	-3209.635742 	 -0.000000 	92215.203125 	 13.33 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.006569 	    1 	64873 	  128 	65131
  3.188365 	 -2.051288 	  3.000260 	-3558.446777 	 -0.000000 	115732.882813 	  7.80 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.238876 	    1 	64883 	  128 	65141
  3.248911 	 -2.034205 	  3.002267 	-3869.167725 	 -0.000000 	115882.039063 	  7.70 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.087669 	    1 	64885 	  128 	65143
  3.495546 	 -2.025663 	  3.001084 	3806.622559 	 -0.000000 	114463.296875 	  7.82 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.904739 	    1 	64886 	  128 	65144
  3.176970 	 -1.829204 	  3.004408 	-1617.998413 	 -0.000000 	115382.304688 	  8.02 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.196594 	    1 	64909 	  128 	65167
 -0.784707 	 -5.929232 	  3.002902 	-952.892944 	 -0.000000 	124010.367188 	 10.58 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.559746 	    1 	68429 	  128 	68687
  3.216250 	 -5.784022 	  3.001978 	-2722.545898 	 -0.000000 	115583.250000 	  7.82 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.650658 	    1 	68446 	  128 	68704
 -0.483523 	 -5.502145 	  3.004470 	3998.763428 	 -0.000000 	123417.390625 	 10.61 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.855751 	    1 	68479 	  128 	68737
 -0.982020 	  1.408110 	  3.003394 	-2437.090332 	 -0.000000 	125049.421875 	 10.59 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.883499 	    1 	69288 	  128 	69546
 -1.901675 	  2.296450 	  3.003462 	-70.681648 	 -0.000000 	126428.843750 	 26.55 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.967972 	    1 	69392 	  128 	69650
  3.322184 	 -5.732772 	  3.000720 	1845.185791 	 -0.000000 	115150.585938 	  7.94 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.918037 	    1 	70452 	  128 	70710
  3.268058 	 -2.059830 	  3.001068 	-3200.410889 	 -0.000000 	115776.390625 	  7.72 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.416573 	    1 	70882 	  128 	71140
  3.167322 	 -1.854829 	  3.000170 	2706.617188 	 -0.000000 	114588.632813 	  8.29 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.353088 	    1 	70906 	  128 	71164
 -0.632399 	  1.348318 	  3.004622 	1187.500732 	 -0.000000 	122790.734375 	 10.68 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.554085 	    1 	73281 	  128 	73539
 -1.983129 	  6.498978 	  3.001096 	-430.734528 	 -0.000000 	102099.460938 	 23.15 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.758286 	    1 	73884 	  128 	74142
  3.357433 	 -1.906079 	  3.002595 	2027.157715 	 -0.000000 	114952.632813 	  7.96 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.010292 	    1 	74900 	  128 	75158
 -0.471614 	 -5.459437 	  3.000739 	2906.624023 	 -0.000000 	124521.914063 	 10.32 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.337173 	    1 	76484 	  128 	76742
  3.405889 	 -2.239206 	  3.003497 	3345.963135 	 -0.000000 	114716.554688 	  7.96 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.670685 	    1 	76861 	  128 	77119
  3.338841 	 -1.991497 	  3.001814 	-744.505188 	 -0.000000 	115403.046875 	  7.80 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.630371 	    1 	76890 	  128 	77148
  3.391968 	  1.613111 	  3.000794 	-2574.170898 	 -0.000000 	115758.078125 	  7.60 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.726097 	    1 	77312 	  128 	77570
 -0.790573 	  1.877905 	  3.003548 	-941.957703 	 -0.000000 	125326.757813 	 10.55 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.569374 	    1 	77343 	  128 	77601
  2.364439 	  2.245199 	  3.001833 	3471.123535 	 -0.000000 	132966.453125 	 23.95 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.495384 	    1 	79386 	  128 	79644
 -0.085413 	  6.524604 	  3.001319 	2076.171875 	 -0.000000 	120950.820313 	 24.56 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.983406 	    1 	79887 	  128 	80145
  3.156034 	 -5.843814 	  3.001440 	2951.919434 	 -0.000000 	114896.703125 	  8.28 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.471718 	    1 	80439 	  128 	80697
 -0.563704 	 -5.561938 	  3.000373 	3189.417725 	 -0.000000 	123818.351563 	 10.59 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.475548 	    1 	80472 	  128 	80730
  3.664838 	 -2.247748 	  3.001855 	3964.074951 	 -0.000000 	114549.664063 	  7.65 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.981972 	    1 	80860 	  128 	81118
  3.220153 	 -2.187956 	  3.003538 	-582.742432 	 -0.000000 	115341.007813 	  7.98 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.710526 	    1 	80867 	  128 	81125
 -3.351439 	 -6.715070 	  3.001535 	-731.214783 	 -0.000000 	108857.492188 	 14.92 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.615143 	    1 	82337 	  128 	82595
  3.273188 	 -5.784022 	  3.000226 	-509.690979 	 -0.000000 	115284.328125 	  7.91 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.746689 	    1 	82446 	  128 	82704
  3.181619 	 -2.358791 	  3.000178 	2860.493652 	 -0.000000 	114892.750000 	  8.34 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.426201 	    1 	82847 	  128 	83105
  3.210594 	 -2.298999 	  3.000386 	161.637802 	 -0.000000 	115332.609375 	  8.07 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.080299 	    1 	82854 	  128 	83112
  3.049114 	 -5.630271 	  3.001508 	-14.301749 	 -0.000000 	115331.257813 	  8.26 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.992897 	    1 	84464 	  128 	84722
  3.216830 	 -2.392957 	  3.002262 	3905.361328 	 -0.000000 	114599.578125 	  8.45 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.951790 	    1 	84843 	  128 	85101
  3.391580 	 -2.273373 	  3.001712 	1095.503052 	 -0.000000 	115008.843750 	  7.88 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.545746 	    1 	84857 	  128 	85115
  3.046788 	  1.715612 	  3.001272 	-540.267212 	 -0.000000 	115370.718750 	  8.24 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.731689 	    1 	85324 	  128 	85582
  3.109807 	 -2.273373 	  3.004127 	-319.064728 	 -0.000000 	115095.328125 	  8.20 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.841164 	    1 	86857 	  128 	87115
  3.051467 	  1.331235 	  3.002830 	-2880.862549 	 -0.000000 	115865.781250 	  8.12 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.575706 	    1 	87279 	  128 	87537
  3.077154 	  1.724154 	  3.000667 	-3952.027344 	 -0.000000 	115885.765625 	  8.00 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.046814 	    1 	87325 	  128 	87583
  2.632522 	 -6.663820 	  3.000105 	3141.592529 	 -0.000000 	118171.992188 	 29.66 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.522842 	    1 	88343 	  128 	88601
 -0.576710 	 -5.724231 	  3.002912 	-2692.116699 	 -0.000000 	124304.945313 	 10.41 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.759315 	    1 	88453 	  128 	88711
  3.184391 	  1.553319 	  3.002720 	-2242.687256 	 -0.000000 	115488.718750 	  7.95 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.887505 	    1 	89305 	  128 	89563
  3.086652 	 -2.059830 	  3.004552 	-3357.910400 	 -0.000000 	115886.367188 	  8.02 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.340271 	    1 	90882 	  128 	91140
