rx	ry	rz	vx 	vy	vz 	time	mass	ax	ay	bx	by	cx	cy	rw	rn	flags	ui
 -6.259083 	 -2.349686 	  3.002845 	1491.265747 	 -0.000000 	98140.679688 	  8.04 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.870552 	    1 	27035 	  128 	399755
 -5.851970 	 -1.956754 	  3.000913 	3091.994385 	 -0.000000 	96516.335938 	  7.69 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.834900 	    1 	27127 	  128 	399847
 -6.546937 	  1.921164 	  3.003911 	1857.560547 	 -0.000000 	103211.609375 	  7.51 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.031075 	    1 	28035 	  128 	400755
 -6.484096 	  2.109088 	  3.002573 	-2283.086182 	 -0.000000 	100124.828125 	  7.92 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.693748 	    1 	28079 	  128 	400799
 -6.495665 	  2.130443 	  3.003308 	-3348.857178 	 -0.000000 	99820.312500 	  7.93 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.078514 	    1 	28084 	  128 	400804
 -6.354458 	  2.066378 	  3.001903 	-3187.183594 	 -0.000000 	102417.914063 	  7.36 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.217567 	    1 	30069 	  128 	402789
 -6.286143 	  2.100546 	  3.003962 	3015.514160 	 -0.000000 	100862.578125 	  7.53 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.712479 	    1 	30077 	  128 	402797
 -6.363626 	  1.955332 	  3.003479 	252.860550 	 -0.000000 	98859.203125 	  8.02 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.146553 	    1 	32043 	  128 	404763
 -6.858674 	  2.399516 	  3.000857 	-2470.906738 	 -0.000000 	98996.695313 	  8.65 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.570221 	    1 	32147 	  128 	404867
 -6.217503 	 -2.059258 	  3.002837 	1269.631592 	 -0.000000 	96583.031250 	  8.21 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.753136 	    1 	33103 	  128 	405823
 -6.639903 	 -2.268537 	  3.000533 	-2475.317627 	 -0.000000 	100906.015625 	  8.11 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.594765 	    1 	35054 	  128 	407774
 -6.376974 	 -2.166033 	  3.000533 	732.478088 	 -0.000000 	96643.578125 	  8.40 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.434250 	    1 	35078 	  128 	407798
 -6.875624 	  2.130443 	  3.000602 	-2650.669189 	 -0.000000 	100013.226563 	  8.45 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.481834 	    1 	36084 	  128 	408804
  6.280270 	  1.831473 	  3.003071 	-3887.218262 	 -0.000000 	113068.039063 	 10.61 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.030975 	    1 	38014 	  128 	410734
 -6.344648 	  2.160340 	  3.001459 	319.971405 	 -0.000000 	97515.570313 	  8.24 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.188004 	    1 	38091 	  128 	410811
 -4.275872 	  2.335451 	  1.754824 	790.414490 	 -0.000000 	65975.968750 	 10.02 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.686394 	    1 	38132 	  128 	410852
 -4.377494 	 -2.123323 	  1.927738 	-1643.495850 	 -0.000000 	70611.101563 	 10.02 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.666664 	    1 	39088 	  128 	411808
 -6.575850 	 -2.033632 	  3.003732 	3237.119873 	 -0.000000 	95815.976563 	  8.98 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.934990 	    1 	39109 	  128 	411829
 -6.473728 	 -1.973838 	  3.002050 	-2728.391602 	 -0.000000 	98657.390625 	  8.22 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.415878 	    1 	39123 	  128 	411843
