rx	ry	rz	vx	vy	vz	time	mass	ax	ay	bx	by	cx	cy	rw	rn	flags	ui
  5.976596 	  3.146911 	  3.005111 	-2696.967285 	 -0.000000 	96195.500000 	 20.11 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.394058 	    1 	143195 	  128 	143453
  5.927737 	 -0.743907 	  3.003000 	-2887.005859 	 -0.000000 	96646.039063 	 19.97 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.288971 	    1 	144284 	  128 	144542
 -1.035108 	 -0.872035 	  3.003931 	1608.735596 	 -0.000000 	118469.914063 	 19.03 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.777985 	    1 	148254 	  128 	148512
  6.145058 	 -0.769532 	  3.000581 	-2676.865234 	 -0.000000 	96285.218750 	 19.90 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.407509 	    1 	148278 	  128 	148536
  1.474165 	 -1.119749 	  3.001306 	1443.953247 	 -0.000000 	105355.296875 	 20.50 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.785225 	    1 	150196 	  128 	150454
  6.320091 	  3.322018 	  3.002923 	157.327911 	 -0.000000 	96451.460938 	 19.66 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.093460 	    1 	151236 	  128 	151494
  5.950725 	  2.950448 	  3.004189 	1794.683350 	 -0.000000 	115044.460938 	  9.33 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.893738 	    1 	153149 	  128 	153407
  0.108305 	 -1.213709 	  3.001506 	759.367676 	 -0.000000 	96036.054688 	 19.14 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.453033 	    1 	158174 	  128 	158432
  6.734519 	  3.356186 	  3.003150 	3116.989746 	 -0.000000 	96106.328125 	 19.62 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.857605 	    1 	161244 	  128 	161502
  6.061773 	  3.415979 	  3.003237 	-2679.111816 	 -0.000000 	116041.429688 	  8.76 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.677414 	    1 	161258 	  128 	161516
  0.302166 	 -0.778074 	  3.006304 	2780.937256 	 -0.000000 	113933.585938 	 19.58 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.398224 	    1 	164276 	  128 	164534
  6.180761 	 -0.662759 	  3.002812 	3101.413818 	 -0.000000 	114715.718750 	  9.00 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.548653 	    1 	164303 	  128 	164561
  3.533137 	  3.185349 	  3.004599 	2480.167725 	 -0.000000 	106805.453125 	 19.76 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.330246 	    1 	167204 	  128 	167462
 -0.800297 	  3.309206 	  3.005430 	4015.360352 	 -0.000000 	117764.687500 	 19.11 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.952827 	    1 	167233 	  128 	167491
  7.243641 	 -1.149645 	  3.004376 	3025.300537 	 -0.000000 	117130.046875 	 30.53 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.479538 	    1 	168189 	  128 	168447
 -0.948301 	  3.181078 	  3.001500 	130.473831 	 -0.000000 	114145.468750 	 19.54 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.065491 	    1 	175203 	  128 	175461
  0.557087 	  3.582545 	  3.005177 	3148.278320 	 -0.000000 	113061.476563 	 19.45 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.595032 	    1 	175297 	  128 	175555
 -1.098935 	 -0.654217 	  3.004635 	-2721.597168 	 -0.000000 	118931.289063 	 19.48 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.689087 	    1 	176305 	  128 	176563
  4.272453 	  3.625255 	  3.004497 	3153.539063 	 -0.000000 	107292.421875 	 20.06 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.683556 	    1 	179307 	  128 	179565
 -4.656282 	 -0.825054 	  3.003984 	563.832031 	 -0.000000 	96684.898438 	 24.04 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.334122 	    1 	180265 	  128 	180523
 -1.366180 	  3.663693 	  3.004176 	 46.297432 	 -0.000000 	117454.695313 	 19.42 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.022583 	    1 	183316 	  128 	183574
  4.465531 	  3.163994 	  3.001757 	-848.002625 	 -0.000000 	96480.101563 	 20.51 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.496414 	    1 	185199 	  128 	185457
  4.430485 	 -0.995892 	  3.004006 	1825.037842 	 -0.000000 	93291.460938 	 21.05 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.120720 	    1 	186225 	  128 	186483
  3.038991 	 -0.820784 	  3.000415 	-2797.735107 	 -0.000000 	87295.531250 	 18.67 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.164352 	    1 	188266 	  128 	188524
  7.981600 	  3.253684 	  3.000523 	-881.830994 	 -0.000000 	93619.101563 	 20.88 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.460327 	    1 	191220 	  128 	191478
  1.399125 	 -0.983079 	  3.004694 	-868.461548 	 -0.000000 	107468.695313 	 19.94 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.537003 	    1 	192228 	  128 	192486
  6.210137 	  3.193891 	  3.005226 	-1304.924927 	 -0.000000 	96117.656250 	 20.09 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.222183 	    1 	193206 	  128 	193464
  3.657750 	 -0.927557 	  3.003146 	3223.730469 	 -0.000000 	107531.007813 	 19.63 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.717186 	    1 	196241 	  128 	196499
 -1.909595 	  3.556920 	  3.004434 	3741.706543 	 -0.000000 	108045.234375 	 22.97 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.983414 	    1 	199291 	  128 	199549
  3.497093 	  3.283580 	  3.005687 	2895.828125 	 -0.000000 	107320.031250 	 19.77 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.545647 	    1 	201227 	  128 	201485
  3.974975 	  3.202432 	  3.001409 	-4312.731934 	 -0.000000 	133890.140625 	 36.99 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.155083 	    1 	205208 	  128 	205466
  6.794904 	  3.228058 	  3.003775 	3256.242920 	 -0.000000 	96451.195313 	 19.95 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.933601 	    1 	205214 	  128 	205472
 -0.959734 	  3.411708 	  3.003605 	-3148.068115 	 -0.000000 	114921.976563 	 19.10 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.430885 	    1 	209257 	  128 	209515
  3.788559 	 -0.803700 	  3.005861 	2153.365234 	 -0.000000 	107210.648438 	 19.73 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.150650 	    1 	210270 	  128 	210528
  3.073234 	  3.326290 	  3.005425 	229.001312 	 -0.000000 	87044.398438 	 18.73 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.150734 	    1 	211237 	  128 	211495
  5.852688 	 -1.059956 	  3.003920 	-1060.724243 	 -0.000000 	112539.968750 	 30.12 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.459984 	    1 	214210 	  128 	214468
  6.906519 	 -1.000163 	  3.003563 	493.538361 	 -0.000000 	110184.445313 	 30.12 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.256638 	    1 	214224 	  128 	214482
  5.946347 	  3.411708 	  3.003391 	-3505.414795 	 -0.000000 	116101.390625 	  9.17 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.270615 	    1 	215257 	  128 	215515
 -0.050707 	  3.433063 	  3.005309 	347.647400 	 -0.000000 	115547.328125 	 19.32 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.172386 	    1 	215262 	  128 	215520
  0.068389 	  3.360457 	  3.004765 	-943.293396 	 -0.000000 	113307.664063 	 19.46 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.523018 	    1 	221245 	  128 	221503
  0.325407 	  3.364728 	  3.003912 	3627.016846 	 -0.000000 	113656.804688 	 19.68 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.827805 	    1 	221246 	  128 	221504
 -0.678503 	 -0.833596 	  3.004445 	-2128.667725 	 -0.000000 	119061.375000 	 19.01 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.975731 	    1 	222263 	  128 	222521
 -0.665519 	 -1.059956 	  3.000419 	3874.255127 	 -0.000000 	118993.281250 	 19.15 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.864815 	    1 	224210 	  128 	224468
  0.536036 	  3.514210 	  3.004132 	3785.503906 	 -0.000000 	113206.648438 	 19.35 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.915192 	    1 	225281 	  128 	225539
 -4.468124 	 -1.030059 	  3.003195 	-3251.253906 	 -0.000000 	121500.851563 	 21.59 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.467178 	    1 	226217 	  128 	226475
 -0.890713 	  3.134098 	  3.002751 	433.073669 	 -0.000000 	119719.851563 	 19.25 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.207260 	    1 	227192 	  128 	227450
 -0.759694 	  3.287851 	  3.001576 	3157.573975 	 -0.000000 	115642.765625 	 19.21 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.564049 	    1 	229228 	  128 	229486
  0.268544 	 -0.876306 	  3.000540 	2995.654297 	 -0.000000 	115414.218750 	 19.16 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.486816 	    1 	230253 	  128 	230511
  4.603139 	 -1.085581 	  3.006138 	2075.849365 	 -0.000000 	116524.539063 	 32.39 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.020599 	    1 	232204 	  128 	232462
  7.960018 	 -0.936099 	  3.005974 	1394.240112 	 -0.000000 	107131.960938 	 31.62 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.745621 	    1 	232239 	  128 	232497
 -0.710770 	 -0.931828 	  3.005978 	2060.073730 	 -0.000000 	114647.343750 	 19.19 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.029427 	    1 	232240 	  128 	232498
 -3.871550 	  3.398895 	  3.004421 	1639.305176 	 -0.000000 	122739.054688 	 21.34 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.765198 	    1 	233254 	  128 	233512
  1.023002 	 -0.735365 	  3.005380 	2739.835693 	 -0.000000 	107190.523438 	 20.20 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.464188 	    1 	234286 	  128 	234544
 -0.636138 	  3.125556 	  3.001939 	1052.887939 	 -0.000000 	111386.835938 	 19.96 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.541573 	    1 	235190 	  128 	235448
 -0.958009 	  3.548378 	  3.000883 	-2996.730469 	 -0.000000 	118728.835938 	 19.20 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.554153 	    1 	237289 	  128 	237547
  3.752466 	  3.159723 	  3.005771 	3472.463135 	 -0.000000 	106696.921875 	 19.95 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.864037 	    1 	241198 	  128 	241456
 -1.204245 	  3.381811 	  3.000502 	-4357.905273 	 -0.000000 	126028.179688 	 31.82 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.019569 	    1 	243250 	  128 	243508
  1.381984 	  3.445876 	  3.003464 	-2459.434326 	 -0.000000 	106523.742188 	 20.09 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.677383 	    1 	245265 	  128 	245523
  5.957134 	  3.343373 	  3.003247 	1149.510010 	 -0.000000 	114068.578125 	 30.56 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.577370 	    1 	251241 	  128 	251499
  2.859640 	  3.450147 	  3.002923 	1202.145142 	 -0.000000 	105585.929688 	 30.01 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.652313 	    1 	257266 	  128 	257524
  6.864958 	 -1.030059 	  3.005224 	-3545.515625 	 -0.000000 	114623.921875 	 30.47 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.228310 	    1 	258217 	  128 	258475
 -1.053370 	  3.531294 	  3.000315 	1283.243164 	 -0.000000 	118569.812500 	 19.12 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.620071 	    1 	263285 	  128 	263543
  2.495695 	 -0.863493 	  3.003991 	-730.572937 	 -0.000000 	115568.750000 	 30.49 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.637810 	    1 	264256 	  128 	264514
  0.082888 	  3.522752 	  3.000399 	-2794.618652 	 -0.000000 	96741.679688 	 36.48 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.345329 	    1 	265283 	  128 	265541
  3.602723 	 -0.615779 	  3.004623 	1380.957764 	 -0.000000 	106521.218750 	 20.13 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.742752 	    1 	266314 	  128 	266572
  4.223923 	 -0.735365 	  3.003473 	2136.114258 	 -0.000000 	107352.226563 	 19.94 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.139931 	    1 	268286 	  128 	268544
  8.466600 	 -1.000163 	  3.004501 	2362.014893 	 -0.000000 	94312.312500 	 21.95 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.434647 	    1 	270224 	  128 	270482
  4.618610 	 -3.105721 	  3.002174 	1130.086792 	 -0.000000 	120253.046875 	 26.35 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.538422 	    1 	271731 	  128 	271989
  6.345046 	 -0.983079 	  3.002262 	-3375.426514 	 -0.000000 	112470.390625 	 30.26 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.280975 	    1 	272228 	  128 	272486
  2.948644 	 -0.684114 	  3.003282 	-2882.720215 	 -0.000000 	87219.351563 	 19.22 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.106987 	    1 	272298 	  128 	272556
 -0.213889 	 -0.872035 	  3.004505 	-3665.679443 	 -0.000000 	110810.851563 	 33.52 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.105316 	    1 	276254 	  128 	276512
 -1.146206 	  3.270767 	  3.006226 	1870.750488 	 -0.000000 	118451.578125 	 19.04 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.904816 	    1 	281224 	  128 	281482
  6.506497 	  3.386083 	  3.000973 	1634.104492 	 -0.000000 	89258.726563 	 21.65 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.048828 	    1 	281251 	  128 	281509
 -0.932078 	  3.403166 	  3.001874 	-2637.190430 	 -0.000000 	120717.382813 	 19.06 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.748520 	    1 	283255 	  128 	283513
  1.993282 	  3.565462 	  3.005101 	3579.022461 	 -0.000000 	104173.367188 	 20.58 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.967705 	    1 	289293 	  128 	289551
  5.859672 	 -0.897660 	  3.001058 	-2556.516113 	 -0.000000 	112644.226563 	 30.16 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.699867 	    1 	292248 	  128 	292506
  2.108561 	 -1.017246 	  3.001293 	-2578.627930 	 -0.000000 	115743.656250 	 30.87 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.723732 	    1 	294220 	  128 	294478
 -3.913521 	 -0.812242 	  3.005111 	-670.433472 	 -0.000000 	122326.914063 	 21.51 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.685982 	    1 	298268 	  128 	298526
 -0.189982 	 -1.128291 	  3.000380 	-2292.505371 	 -0.000000 	110981.234375 	 33.62 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.816628 	    1 	306194 	  128 	306452
 -0.935848 	  3.317747 	  3.002235 	-922.391602 	 -0.000000 	120302.500000 	 19.02 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.560707 	    1 	307235 	  128 	307493
 -0.021695 	  3.625255 	  3.005138 	-2866.329590 	 -0.000000 	108698.726563 	 33.92 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.489487 	    1 	307307 	  128 	307565
  6.146748 	  3.351915 	  3.000859 	-4012.485352 	 -0.000000 	114976.343750 	 29.78 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.001282 	    1 	315243 	  128 	315501
  6.618272 	 -1.034330 	  3.002885 	-3468.421143 	 -0.000000 	116436.734375 	 30.57 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.293777 	    1 	318216 	  128 	318474
  3.312838 	 -1.017246 	  3.005913 	2852.607666 	 -0.000000 	128236.726563 	 30.97 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.274323 	    1 	318220 	  128 	318478
  0.134010 	 -3.212494 	  3.002019 	431.133148 	 -0.000000 	123597.382813 	 28.48 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.199860 	    1 	323706 	  128 	323964
  0.234620 	 -0.889118 	  3.003802 	1852.084961 	 -0.000000 	114111.445313 	 19.60 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.929855 	    1 	324250 	  128 	324508
  3.962768 	 -0.573070 	  3.004244 	-2052.191162 	 -0.000000 	106152.523438 	 20.42 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.892471 	    1 	326324 	  128 	326582
 -4.091748 	 -2.665815 	  3.002220 	879.112427 	 -0.000000 	135696.687500 	 32.81 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.371185 	    1 	327834 	  128 	328092
  7.135488 	 -0.914744 	  3.005221 	2366.439209 	 -0.000000 	117039.593750 	 30.44 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.158310 	    1 	328244 	  128 	328502
  3.340967 	  3.437334 	  3.001122 	-621.808472 	 -0.000000 	128747.984375 	 30.91 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.723282 	    1 	329263 	  128 	329521
 -4.295275 	  3.492856 	  3.000854 	-3461.359863 	 -0.000000 	123154.062500 	 21.54 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.390076 	    1 	329276 	  128 	329534
  6.953214 	 -1.106936 	  3.000510 	2201.109863 	 -0.000000 	111807.617188 	 30.45 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.127815 	    1 	332199 	  128 	332457
  2.695376 	 -0.760991 	  3.002366 	-3480.363037 	 -0.000000 	115718.945313 	 30.76 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.277290 	    1 	336280 	  128 	336538
 -0.617448 	  3.424521 	  3.001290 	1468.831543 	 -0.000000 	119597.726563 	 19.31 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.703636 	    1 	337260 	  128 	337518
  6.903981 	 -0.688385 	  3.004893 	2290.890869 	 -0.000000 	112201.062500 	 30.32 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.169685 	    1 	350297 	  128 	350555
  3.811485 	 -0.594424 	  3.003509 	1364.228638 	 -0.000000 	122433.164063 	 32.04 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.638397 	    1 	350319 	  128 	350577
  0.106047 	 -3.199682 	  3.002784 	-628.206238 	 -0.000000 	118739.187500 	 15.68 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.696869 	    1 	355709 	  128 	355967
  1.359713 	 -0.987350 	  3.003070 	3587.377197 	 -0.000000 	108040.531250 	 20.06 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.901749 	    1 	360227 	  128 	360485
  6.932619 	 -0.995892 	  3.003829 	1688.948120 	 -0.000000 	112847.679688 	 29.99 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.857460 	    1 	362225 	  128 	362483
 -0.029504 	 -3.306455 	  3.002658 	-1821.211670 	 -0.000000 	131402.828125 	 28.44 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.205948 	    1 	363684 	  128 	363942
 -0.054601 	 -3.063012 	  3.003891 	-1410.983887 	 -0.000000 	116625.500000 	 15.88 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.306847 	    1 	365741 	  128 	365999
  4.554183 	 -0.598695 	  3.000923 	-3447.505859 	 -0.000000 	111613.187500 	 40.13 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.230812 	    1 	370318 	  128 	370576
  1.403768 	 -3.212494 	  3.003640 	-2401.306396 	 -0.000000 	101529.656250 	 17.33 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.645134 	    1 	371706 	  128 	371964
  6.319326 	 -0.995892 	  3.002086 	-2121.839844 	 -0.000000 	113603.507813 	 30.14 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.929977 	    1 	374225 	  128 	374483
  1.270946 	 -3.020303 	  3.000448 	-2495.573975 	 -0.000000 	102477.453125 	 17.35 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.604988 	    1 	377751 	  128 	378009
 -0.215227 	 -3.285100 	  3.003817 	-4030.805176 	 -0.000000 	117851.859375 	 16.04 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.041115 	    1 	379689 	  128 	379947
  4.819390 	 -2.781130 	  3.001762 	-1916.518433 	 -0.000000 	128032.570313 	 28.80 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.142403 	    1 	379807 	  128 	380065
  5.991080 	 -0.897660 	  3.001856 	 54.470299 	 -0.000000 	114824.289063 	 29.86 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.027184 	    1 	384248 	  128 	384506
  1.479301 	 -3.178327 	  3.002455 	-2559.002686 	 -0.000000 	102200.007813 	 17.42 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.565659 	    1 	385714 	  128 	385972
  0.109758 	 -2.768318 	  3.000289 	692.592957 	 -0.000000 	118211.804688 	 15.90 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.335686 	    1 	389810 	  128 	390068
 -1.479314 	  3.527023 	  3.003641 	-3288.488770 	 -0.000000 	132565.078125 	 31.49 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.578979 	    1 	391284 	  128 	391542
  6.964306 	 -0.863493 	  3.001396 	400.436371 	 -0.000000 	117549.171875 	 30.30 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	125.195183 	    1 	392256 	  128 	392514
  0.019771 	 -3.203952 	  3.003024 	-3169.001709 	 -0.000000 	117652.101563 	 15.87 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.457092 	    1 	393708 	  128 	393966
  2.273626 	 -2.917800 	  3.000731 	269.218689 	 -0.000000 	108801.765625 	 13.27 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.141769 	    1 	393775 	  128 	394033
  1.498735 	 -3.131347 	  3.000945 	2741.898193 	 -0.000000 	105069.234375 	 16.90 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.494858 	    1 	395725 	  128 	395983
  0.244885 	 -2.892175 	  3.002117 	504.523071 	 -0.000000 	117436.640625 	 15.90 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.246147 	    1 	395781 	  128 	396039
  0.162132 	 -2.862278 	  3.004438 	403.134521 	 -0.000000 	116184.359375 	 15.89 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.198807 	    1 	397788 	  128 	398046
  0.308997 	 -3.174056 	  3.004288 	2910.742920 	 -0.000000 	117655.484375 	 15.85 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.417183 	    1 	399715 	  128 	399973
