rx	ry	rz	vx 	vy 	vz 	time 	mass	ax	ay	bx	by	cx	cy	rw	rn	flags	ui
 -2.066275 	  6.589151 	  3.005104 	-3953.992676 	 -0.000000 	128359.250000 	 33.59 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.235611 	    1 	82164 	  128 	457155
  0.349602 	  0.105732 	  0.933635 	-2192.056396 	 -0.000000 	76260.429688 	 12.19 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	123.353523 	    1 	83405 	  128 	458396
  1.855077 	  3.864091 	  3.001004 	-872.789978 	 -0.000000 	115350.031250 	  6.11 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	124.566483 	    1 	83845 	  128 	458836
  1.949640 	 -4.088255 	  3.004060 	-1875.782837 	 -0.000000 	115686.085938 	  5.94 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.071060 	    1 	84914 	  128 	459905
  2.123528 	  4.154510 	  3.000462 	2725.540283 	 -0.000000 	114748.929688 	  5.91 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	126.360649 	    1 	85879 	  128 	460870
 -3.787164 	  6.537901 	  3.004254 	2038.403687 	 -0.000000 	112504.062500 	 12.57 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.038002 	    1 	86158 	  128 	461149
  1.916859 	 -4.173672 	  3.000024 	3220.056641 	 -0.000000 	114485.914063 	  6.22 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.611092 	    1 	86904 	  128 	461895
  3.293639 	 -4.096797 	  3.002560 	-1302.226074 	 -0.000000 	88522.023438 	 17.25 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	124.157196 	    1 	86913 	  128 	461904
  2.304265 	 -4.028463 	  3.001205 	3743.224121 	 -0.000000 	114442.468750 	  5.68 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	126.873383 	    1 	86921 	  128 	461912
  2.162172 	  3.992217 	  3.002136 	527.650696 	 -0.000000 	115607.031250 	  5.74 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	  0.000000 	  0.000000 	125.261505 	    1 	89860 	  128 	464851
  3.987145 	  6.153523 	  3.005021 	-3700.042969 	 -0.000000 	116086.031250 	 12.60 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.174416 	    1 	90113 	  128 	465104
  1.985362 	 -3.917421 	  3.001161 	-2039.983765 	 -0.000000 	115685.523438 	  5.90 	 2.299E+0001 	 35.000000 	  0.000000 	 -0.000000 	 -0.000000 	  0.000000 	123.989761 	    1 	90934 	  128 	465925
